"ID","stage","surv","emig","pups","season","density","home.range","year","transition","density2"
193,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
194,"H",1,0,1,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
195,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
196,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
197,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
198,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
199,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
201,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
202,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
203,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
204,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
205,"H",0,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
206,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
207,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
208,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
209,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
210,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
211,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
212,"H",1,0,0,"dry",9.37296067326944,33.2872409130859,"2002",0,87.8523917826555
213,"S",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
214,"S",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
215,"S",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
216,"S",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
217,"S",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
218,"S",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
219,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
220,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
221,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
222,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
223,"J",1,1,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
224,"J",0,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
225,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
226,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
227,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
228,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
229,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
230,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
231,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
232,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
233,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
234,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
235,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
236,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
237,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
238,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
239,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
240,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
241,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
242,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
243,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
244,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
245,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
246,"J",0,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
247,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
248,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
249,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
250,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
251,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
252,"J",0,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
253,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
254,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
255,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
256,"J",0,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
257,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
258,"J",0,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
259,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
260,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
261,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
262,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
263,"J",1,NA,NA,"dry",9.37296067326944,33.2872409130859,"2002",NA,87.8523917826555
5,"D",1,NA,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
7,"D",1,NA,1,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
14,"D",1,NA,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
21,"D",1,NA,5,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
36,"D",1,NA,2,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
73,"D",1,NA,2,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
76,"D",1,NA,5,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
77,"D",1,NA,7,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
97,"D",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
113,"D",1,NA,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
118,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
125,"D",1,NA,2,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
130,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
133,"D",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
144,"H",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
145,"H",1,0,2,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
146,"D",1,NA,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
149,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
150,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
152,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
154,"D",1,NA,1,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
155,"D",1,NA,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
156,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
158,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
161,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
164,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
165,"D",1,NA,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
166,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
167,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
169,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
170,"H",1,0,3,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
171,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
172,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
173,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
174,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
175,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
177,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
178,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
179,"H",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
183,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
184,"H",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
186,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
187,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
188,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
189,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
190,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
191,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
192,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
193,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
194,"H",1,0,1,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
195,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
196,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
197,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
198,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
199,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
201,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
202,"H",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
203,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
204,"H",1,0,3,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
206,"H",1,0,2,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
207,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
208,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
209,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
210,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
211,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
212,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
213,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
214,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
215,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
216,"H",1,1,0,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
217,"H",1,0,0,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
218,"H",1,0,1,"rain",10.4128379017467,29.386801454834,"2003",0,108.427193168053
219,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
220,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
221,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
222,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
225,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
226,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
227,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
228,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
229,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
230,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
231,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
232,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
233,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
234,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
235,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
236,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
237,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
238,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
239,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
240,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
241,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
242,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
243,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
244,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
245,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
247,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
248,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
249,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
250,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
251,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
253,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
254,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
255,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
257,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
259,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
260,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
261,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
262,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
263,"S",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
264,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
265,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
266,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
267,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
268,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
269,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
270,"J",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
271,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
272,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
273,"J",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
274,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
275,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
276,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
277,"J",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
278,"J",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
279,"J",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
280,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
281,"J",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
282,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
283,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
284,"J",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
285,"J",0,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
286,"J",1,NA,NA,"rain",10.4128379017467,29.386801454834,"2003",NA,108.427193168053
5,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
7,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
14,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
21,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
36,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
73,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
76,"D",1,NA,3,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
77,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
113,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
118,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
125,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
145,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
146,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
149,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
152,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
154,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
155,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
156,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
161,"H",0,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
165,"D",1,NA,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
166,"H",0,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
167,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
169,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
170,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
171,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
174,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
175,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
186,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
187,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
188,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
189,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
190,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
192,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
193,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
194,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
195,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
196,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
197,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
198,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
199,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
201,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
204,"H",0,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
206,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
207,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
208,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
209,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
210,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
211,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
212,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
213,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
214,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
215,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
217,"H",0,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
218,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
219,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
220,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
221,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
222,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
225,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
226,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
227,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
228,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
229,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
230,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
231,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
232,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
233,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
234,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
235,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
236,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
237,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
238,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
239,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
240,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
241,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
242,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
243,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
244,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
245,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
247,"H",0,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
248,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
249,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
250,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
251,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
253,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
254,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
255,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
257,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
259,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
260,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
261,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
262,"H",1,1,0,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
263,"H",1,0,0,"dry",11.7488693283639,26.8110905991211,"2003",0,138.03593049497
264,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
265,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
266,"S",1,1,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
267,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
268,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
269,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
271,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
272,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
274,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
275,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
276,"S",1,NA,NA,"dry",11.7488693283639,26.8110905991211,"2003",NA,138.03593049497
